MATCHUP,GAME_ID,SEASON
01/13/2020 Bulls at Celtics,0021900593,2019-20
01/11/2020 Bulls at Pistons,0021900579,2019-20
01/10/2020 Pacers at Bulls,0021900570,2019-20
01/08/2020 Bulls at Pelicans,0021900560,2019-20
01/06/2020 Bulls at Mavericks,0021900545,2019-20
01/04/2020 Celtics at Bulls,0021900529,2019-20
01/02/2020 Jazz at Bulls,0021900511,2019-20
12/30/2019 Bucks at Bulls,0021900493,2019-20
12/28/2019 Hawks at Bulls,0021900477,2019-20
12/23/2019 Bulls at Magic,0021900448,2019-20
12/21/2019 Bulls at Pistons,0021900432,2019-20
12/18/2019 Bulls at Wizards,0021900409,2019-20
12/16/2019 Bulls at Thunder,0021900399,2019-20
12/14/2019 Clippers at Bulls,0021900382,2019-20
12/13/2019 Hornets at Bulls,0021900375,2019-20
12/11/2019 Hawks at Bulls,0021900361,2019-20
12/09/2019 Raptors at Bulls,0021900345,2019-20
12/08/2019 Bulls at Heat,0021900337,2019-20
12/06/2019 Warriors at Bulls,0021900325,2019-20
12/04/2019 Grizzlies at Bulls,0021900311,2019-20
12/02/2019 Bulls at Kings,0021900298,2019-20
11/29/2019 Bulls at Trail Blazers,0021900278,2019-20
11/27/2019 Bulls at Warriors,0021900266,2019-20
11/25/2019 Trail Blazers at Bulls,0021900247,2019-20
11/23/2019 Bulls at Hornets,0021900226,2019-20
11/22/2019 Heat at Bulls,0021900219,2019-20
11/20/2019 Pistons at Bulls,0021900209,2019-20
11/18/2019 Bucks at Bulls,0021900192,2019-20
11/16/2019 Nets at Bulls,0021900175,2019-20
11/14/2019 Bulls at Bucks,0021900163,2019-20
11/12/2019 Knicks at Bulls,0021900149,2019-20
11/09/2019 Rockets at Bulls,0021900129,2019-20
11/06/2019 Bulls at Hawks,0021900105,2019-20
11/05/2019 Lakers at Bulls,0021900100,2019-20
11/03/2019 Bulls at Pacers,0021900085,2019-20
11/01/2019 Pistons at Bulls,0021900073,2019-20
10/30/2019 Bulls at Cavaliers,0021900055,2019-20
10/28/2019 Bulls at Knicks,0021900042,2019-20
10/26/2019 Raptors at Bulls,0021900031,2019-20
10/25/2019 Bulls at Grizzlies,0021900020,2019-20
10/23/2019 Bulls at Hornets,0021900003,2019-20
08/13/2020 Mavericks at Suns,0021901313,2019-20
08/11/2020 Trail Blazers at Mavericks,0021901300,2019-20
08/10/2020 Mavericks at Jazz,0021901293,2019-20
08/08/2020 Bucks at Mavericks,0021901284,2019-20
08/06/2020 Clippers at Mavericks,0021901271,2019-20
08/04/2020 Mavericks at Kings,0021901257,2019-20
08/02/2020 Mavericks at Suns,0021901249,2019-20
07/31/2020 Rockets at Mavericks,0021901238,2019-20
03/11/2020 Nuggets at Mavericks,0021900973,2019-20
03/10/2020 Mavericks at Spurs,0021900965,2019-20
03/08/2020 Pacers at Mavericks,0021900952,2019-20
03/06/2020 Grizzlies at Mavericks,0021900937,2019-20
03/04/2020 Pelicans at Mavericks,0021900923,2019-20
03/02/2020 Mavericks at Bulls,0021900907,2019-20
03/01/2020 Mavericks at Timberwolves,0021900896,2019-20
02/28/2020 Mavericks at Heat,0021900880,2019-20
02/26/2020 Mavericks at Spurs,0021900869,2019-20
02/24/2020 Timberwolves at Mavericks,0021900854,2019-20
02/22/2020 Mavericks at Hawks,0021900837,2019-20
02/21/2020 Mavericks at Magic,0021900826,2019-20
02/12/2020 Kings at Mavericks,0021900814,2019-20
02/10/2020 Jazz at Mavericks,0021900798,2019-20
02/08/2020 Mavericks at Hornets,0021900778,2019-20
02/07/2020 Mavericks at Wizards,0021900770,2019-20
02/05/2020 Grizzlies at Mavericks,0021900761,2019-20
02/03/2020 Mavericks at Pacers,0021900743,2019-20
02/01/2020 Hawks at Mavericks,0021900733,2019-20
01/31/2020 Mavericks at Rockets,0021900722,2019-20
01/28/2020 Suns at Mavericks,0021900706,2019-20
01/27/2020 Mavericks at Thunder,0021900697,2019-20
01/25/2020 Mavericks at Jazz,0021900680,2019-20
01/23/2020 Mavericks at Trail Blazers,0021900668,2019-20
01/21/2020 Clippers at Mavericks,0021900653,2019-20
01/17/2020 Trail Blazers at Mavericks,0021900625,2019-20
01/15/2020 Mavericks at Kings,0021900612,2019-20
01/14/2020 Mavericks at Warriors,0021900602,2019-20
01/11/2020 76ers at Mavericks,0021900581,2019-20
01/10/2020 Lakers at Mavericks,0021900572,2019-20
01/08/2020 Nuggets at Mavericks,0021900559,2019-20
01/06/2020 Bulls at Mavericks,0021900545,2019-20
01/04/2020 Hornets at Mavericks,0021900530,2019-20
01/02/2020 Nets at Mavericks,0021900513,2019-20
12/31/2019 Mavericks at Thunder,0021900503,2019-20
12/29/2019 Mavericks at Lakers,0021900490,2019-20
12/28/2019 Mavericks at Warriors,0021900482,2019-20
12/26/2019 Spurs at Mavericks,0021900463,2019-20
12/22/2019 Mavericks at Raptors,0021900439,2019-20
12/20/2019 Mavericks at 76ers,0021900425,2019-20
12/18/2019 Celtics at Mavericks,0021900413,2019-20
12/16/2019 Mavericks at Bucks,0021900398,2019-20
12/14/2019 Heat at Mavericks,0021900384,2019-20
12/12/2019 Mavericks at Pistons,0021900369,2019-20
12/08/2019 Kings at Mavericks,0021900340,2019-20
12/07/2019 Pelicans at Mavericks,0021900330,2019-20
12/04/2019 Timberwolves at Mavericks,0021900313,2019-20
12/03/2019 Mavericks at Pelicans,0021900302,2019-20
12/01/2019 Mavericks at Lakers,0021900287,2019-20
11/29/2019 Mavericks at Suns,0021900277,2019-20
11/26/2019 Clippers at Mavericks,0021900251,2019-20
11/24/2019 Mavericks at Rockets,0021900235,2019-20
11/22/2019 Cavaliers at Mavericks,0021900221,2019-20
11/20/2019 Warriors at Mavericks,0021900208,2019-20
11/18/2019 Spurs at Mavericks,0021900194,2019-20
11/16/2019 Raptors at Mavericks,0021900180,2019-20
11/14/2019 Mavericks at Knicks,0021900162,2019-20
11/11/2019 Mavericks at Celtics,0021900141,2019-20
11/09/2019 Mavericks at Grizzlies,0021900130,2019-20
11/08/2019 Knicks at Mavericks,0021900122,2019-20
11/06/2019 Magic at Mavericks,0021900109,2019-20
11/03/2019 Mavericks at Cavaliers,0021900089,2019-20
11/01/2019 Lakers at Mavericks,0021900074,2019-20
10/29/2019 Mavericks at Nuggets,0021900053,2019-20
10/27/2019 Trail Blazers at Mavericks,0021900038,2019-20
10/25/2019 Mavericks at Pelicans,0021900021,2019-20
10/23/2019 Wizards at Mavericks,0021900009,2019-20
03/10/2020 Clippers at Warriors,0021900967,2019-20
03/07/2020 76ers at Warriors,0021900944,2019-20
03/05/2020 Raptors at Warriors,0021900929,2019-20
03/03/2020 Warriors at Nuggets,0021900913,2019-20
03/01/2020 Wizards at Warriors,0021900901,2019-20
02/29/2020 Warriors at Suns,0021900894,2019-20
02/27/2020 Lakers at Warriors,0021900876,2019-20
02/25/2020 Kings at Warriors,0021900863,2019-20
02/23/2020 Pelicans at Warriors,0021900847,2019-20
02/20/2020 Rockets at Warriors,0021900825,2019-20
02/12/2020 Warriors at Suns,0021900815,2019-20
02/10/2020 Heat at Warriors,0021900800,2019-20
02/08/2020 Lakers at Warriors,0021900783,2019-20
02/05/2020 Warriors at Nets,0021900757,2019-20
02/03/2020 Warriors at Wizards,0021900744,2019-20
02/01/2020 Warriors at Cavaliers,0021900730,2019-20
01/30/2020 Warriors at Celtics,0021900717,2019-20
01/28/2020 Warriors at 76ers,0021900702,2019-20
01/24/2020 Pacers at Warriors,0021900679,2019-20
01/22/2020 Jazz at Warriors,0021900665,2019-20
01/20/2020 Warriors at Trail Blazers,0021900652,2019-20
01/18/2020 Magic at Warriors,0021900634,2019-20
01/16/2020 Nuggets at Warriors,0021900617,2019-20
01/14/2020 Mavericks at Warriors,0021900602,2019-20
01/12/2020 Warriors at Grizzlies,0021900588,2019-20
01/10/2020 Warriors at Clippers,0021900576,2019-20
01/08/2020 Bucks at Warriors,0021900562,2019-20
01/06/2020 Warriors at Kings,0021900547,2019-20
01/04/2020 Pistons at Warriors,0021900532,2019-20
01/02/2020 Warriors at Timberwolves,0021900512,2019-20
12/31/2019 Warriors at Spurs,0021900502,2019-20
12/28/2019 Mavericks at Warriors,0021900482,2019-20
12/27/2019 Suns at Warriors,0021900471,2019-20
12/25/2019 Rockets at Warriors,0021900457,2019-20
12/23/2019 Timberwolves at Warriors,0021900454,2019-20
12/20/2019 Pelicans at Warriors,0021900429,2019-20
12/18/2019 Warriors at Trail Blazers,0021900415,2019-20
12/15/2019 Kings at Warriors,0021900393,2019-20
12/13/2019 Warriors at Jazz,0021900379,2019-20
12/11/2019 Knicks at Warriors,0021900366,2019-20
12/09/2019 Grizzlies at Warriors,0021900351,2019-20
12/06/2019 Warriors at Bulls,0021900325,2019-20
12/04/2019 Warriors at Hornets,0021900306,2019-20
12/02/2019 Warriors at Hawks,0021900295,2019-20
12/01/2019 Warriors at Magic,0021900290,2019-20
11/29/2019 Warriors at Heat,0021900273,2019-20
11/27/2019 Bulls at Warriors,0021900266,2019-20
11/25/2019 Thunder at Warriors,0021900250,2019-20
11/22/2019 Warriors at Jazz,0021900223,2019-20
11/20/2019 Warriors at Mavericks,0021900208,2019-20
11/19/2019 Warriors at Grizzlies,0021900198,2019-20
11/17/2019 Warriors at Pelicans,0021900187,2019-20
11/15/2019 Celtics at Warriors,0021900173,2019-20
11/13/2019 Warriors at Lakers,0021900159,2019-20
11/11/2019 Jazz at Warriors,0021900144,2019-20
11/09/2019 Warriors at Thunder,0021900131,2019-20
11/08/2019 Warriors at Timberwolves,0021900120,2019-20
11/06/2019 Warriors at Rockets,0021900107,2019-20
11/04/2019 Trail Blazers at Warriors,0021900096,2019-20
11/02/2019 Hornets at Warriors,0021900083,2019-20
11/01/2019 Spurs at Warriors,0021900076,2019-20
10/30/2019 Suns at Warriors,0021900065,2019-20
10/28/2019 Warriors at Pelicans,0021900047,2019-20
10/27/2019 Warriors at Thunder,0021900036,2019-20
10/24/2019 Clippers at Warriors,0021900016,2019-20
08/14/2020 76ers at Rockets,0021901315,2019-20
08/12/2020 Pacers at Rockets,0021901304,2019-20
08/11/2020 Rockets at Spurs,0021901298,2019-20
08/09/2020 Rockets at Kings,0021901290,2019-20
08/06/2020 Lakers at Rockets,0021901273,2019-20
08/04/2020 Rockets at Trail Blazers,0021901261,2019-20
08/02/2020 Bucks at Rockets,0021901248,2019-20
07/31/2020 Rockets at Mavericks,0021901238,2019-20
03/10/2020 Timberwolves at Rockets,0021900963,2019-20
03/08/2020 Magic at Rockets,0021900953,2019-20
03/07/2020 Rockets at Hornets,0021900940,2019-20
03/05/2020 Clippers at Rockets,0021900927,2019-20
03/02/2020 Rockets at Knicks,0021900903,2019-20
02/29/2020 Rockets at Celtics,0021900892,2019-20
02/26/2020 Grizzlies at Rockets,0021900870,2019-20
02/24/2020 Knicks at Rockets,0021900853,2019-20
02/22/2020 Rockets at Jazz,0021900841,2019-20
02/20/2020 Rockets at Warriors,0021900825,2019-20
02/11/2020 Celtics at Rockets,0021900806,2019-20
02/09/2020 Jazz at Rockets,0021900790,2019-20
02/07/2020 Rockets at Suns,0021900774,2019-20
