MATCHUP,GAME_ID,SEASON
01/12/2022 Heat at Hawks,0022100621,2021-22
01/09/2022 Hawks at Clippers,0022100597,2021-22
01/07/2022 Hawks at Lakers,0022100589,2021-22
01/05/2022 Hawks at Kings,0022100577,2021-22
01/03/2022 Hawks at Trail Blazers,0022100560,2021-22
12/31/2021 Hawks at Cavaliers,0022100533,2021-22
12/29/2021 Hawks at Bulls,0022100519,2021-22
12/27/2021 Bulls at Hawks,0022100502,2021-22
12/25/2021 Hawks at Knicks,0022100488,2021-22
12/23/2021 Hawks at 76ers,0022100478,2021-22
12/22/2021 Magic at Hawks,0022100470,2021-22
12/17/2021 Nuggets at Hawks,0022100434,2021-22
12/15/2021 Hawks at Magic,0022100418,2021-22
12/13/2021 Rockets at Hawks,0022100407,2021-22
12/10/2021 Nets at Hawks,0022100384,2021-22
12/06/2021 Hawks at Timberwolves,0022100359,2021-22
12/05/2021 Hornets at Hawks,0022100350,2021-22
12/03/2021 76ers at Hawks,0022100335,2021-22
12/01/2021 Hawks at Pacers,0022100319,2021-22
11/27/2021 Knicks at Hawks,0022100293,2021-22
11/26/2021 Hawks at Grizzlies,0022100285,2021-22
11/24/2021 Hawks at Spurs,0022100277,2021-22
11/22/2021 Thunder at Hawks,0022100255,2021-22
11/20/2021 Hornets at Hawks,0022100242,2021-22
11/17/2021 Celtics at Hawks,0022100215,2021-22
11/15/2021 Magic at Hawks,0022100202,2021-22
11/14/2021 Bucks at Hawks,0022100193,2021-22
11/12/2021 Hawks at Nuggets,0022100182,2021-22
11/09/2021 Hawks at Jazz,0022100156,2021-22
11/08/2021 Hawks at Warriors,0022100152,2021-22
11/06/2021 Hawks at Suns,0022100137,2021-22
11/04/2021 Jazz at Hawks,0022100120,2021-22
11/03/2021 Hawks at Nets,0022100113,2021-22
11/01/2021 Wizards at Hawks,0022100097,2021-22
10/30/2021 Hawks at 76ers,0022100082,2021-22
10/28/2021 Hawks at Wizards,0022100066,2021-22
10/27/2021 Hawks at Pelicans,0022100059,2021-22
10/25/2021 Pistons at Hawks,0022100043,2021-22
10/23/2021 Hawks at Cavaliers,0022100027,2021-22
10/21/2021 Mavericks at Hawks,0022100014,2021-22
04/10/2022 Celtics at Grizzlies,0022101223,2021-22
04/07/2022 Celtics at Bucks,0022101198,2021-22
04/06/2022 Celtics at Bulls,0022101193,2021-22
04/03/2022 Wizards at Celtics,0022101166,2021-22
04/01/2022 Pacers at Celtics,0022101153,2021-22
03/30/2022 Heat at Celtics,0022101139,2021-22
03/28/2022 Celtics at Raptors,0022101127,2021-22
03/27/2022 Timberwolves at Celtics,0022101116,2021-22
03/23/2022 Jazz at Celtics,0022101087,2021-22
03/21/2022 Celtics at Thunder,0022101078,2021-22
03/20/2022 Celtics at Nuggets,0022101068,2021-22
03/18/2022 Celtics at Kings,0022101057,2021-22
03/16/2022 Celtics at Warriors,0022101042,2021-22
03/13/2022 Mavericks at Celtics,0022101014,2021-22
03/11/2022 Pistons at Celtics,0022100997,2021-22
03/09/2022 Celtics at Hornets,0022100981,2021-22
03/06/2022 Nets at Celtics,0022100960,2021-22
03/03/2022 Grizzlies at Celtics,0022100940,2021-22
03/01/2022 Hawks at Celtics,0022100927,2021-22
02/27/2022 Celtics at Pacers,0022100914,2021-22
02/26/2022 Celtics at Pistons,0022100905,2021-22
02/24/2022 Celtics at Nets,0022100890,2021-22
02/16/2022 Pistons at Celtics,0022100875,2021-22
02/15/2022 Celtics at 76ers,0022100869,2021-22
02/13/2022 Hawks at Celtics,0022100856,2021-22
02/11/2022 Nuggets at Celtics,0022100842,2021-22
02/08/2022 Celtics at Nets,0022100817,2021-22
02/06/2022 Celtics at Magic,0022100806,2021-22
02/04/2022 Celtics at Pistons,0022100788,2021-22
02/02/2022 Hornets at Celtics,0022100775,2021-22
01/31/2022 Heat at Celtics,0022100762,2021-22
01/29/2022 Celtics at Pelicans,0022100745,2021-22
01/28/2022 Celtics at Hawks,0022100737,2021-22
01/25/2022 Kings at Celtics,0022100717,2021-22
01/23/2022 Celtics at Wizards,0022100699,2021-22
01/21/2022 Trail Blazers at Celtics,0022100688,2021-22
01/19/2022 Hornets at Celtics,0022100671,2021-22
01/17/2022 Pelicans at Celtics,0022100654,2021-22
01/15/2022 Bulls at Celtics,0022100647,2021-22
01/14/2022 Celtics at 76ers,0022100635,2021-22
01/12/2022 Celtics at Pacers,0022100618,2021-22
01/10/2022 Pacers at Celtics,0022100609,2021-22
01/08/2022 Knicks at Celtics,0022100595,2021-22
01/06/2022 Celtics at Knicks,0022100578,2021-22
01/05/2022 Spurs at Celtics,0022100570,2021-22
01/02/2022 Magic at Celtics,0022100546,2021-22
12/31/2021 Suns at Celtics,0022100529,2021-22
12/29/2021 Clippers at Celtics,0022100518,2021-22
12/27/2021 Celtics at Timberwolves,0022100503,2021-22
12/25/2021 Celtics at Bucks,0022100489,2021-22
12/22/2021 Cavaliers at Celtics,0022100471,2021-22
12/20/2021 76ers at Celtics,0022100457,2021-22
12/18/2021 Knicks at Celtics,0022100445,2021-22
12/17/2021 Warriors at Celtics,0022100435,2021-22
12/13/2021 Bucks at Celtics,0022100408,2021-22
12/10/2021 Celtics at Suns,0022100390,2021-22
12/08/2021 Celtics at Clippers,0022100378,2021-22
12/07/2021 Celtics at Lakers,0022100365,2021-22
12/04/2021 Celtics at Trail Blazers,0022100347,2021-22
12/03/2021 Celtics at Jazz,0022100339,2021-22
12/01/2021 76ers at Celtics,0022100322,2021-22
11/28/2021 Celtics at Raptors,0022100302,2021-22
11/26/2021 Celtics at Spurs,0022100287,2021-22
11/24/2021 Nets at Celtics,0022100270,2021-22
11/22/2021 Rockets at Celtics,0022100256,2021-22
11/20/2021 Thunder at Celtics,0022100243,2021-22
11/19/2021 Lakers at Celtics,0022100232,2021-22
11/17/2021 Celtics at Hawks,0022100215,2021-22
11/15/2021 Celtics at Cavaliers,0022100199,2021-22
11/13/2021 Celtics at Cavaliers,0022100190,2021-22
11/12/2021 Bucks at Celtics,0022100175,2021-22
11/10/2021 Raptors at Celtics,0022100160,2021-22
11/06/2021 Celtics at Mavericks,0022100136,2021-22
11/04/2021 Celtics at Heat,0022100121,2021-22
11/03/2021 Celtics at Magic,0022100110,2021-22
11/01/2021 Bulls at Celtics,0022100098,2021-22
10/30/2021 Celtics at Wizards,0022100078,2021-22
10/27/2021 Wizards at Celtics,0022100056,2021-22
10/25/2021 Celtics at Hornets,0022100041,2021-22
10/24/2021 Celtics at Rockets,0022100037,2021-22
10/22/2021 Raptors at Celtics,0022100020,2021-22
10/20/2021 Celtics at Knicks,0022100005,2021-22
04/10/2022 Bucks at Cavaliers,0022101218,2021-22
04/08/2022 Cavaliers at Nets,0022101205,2021-22
04/05/2022 Cavaliers at Magic,0022101179,2021-22
04/03/2022 76ers at Cavaliers,0022101170,2021-22
04/02/2022 Cavaliers at Knicks,0022101162,2021-22
03/31/2022 Cavaliers at Hawks,0022100452,2021-22
03/30/2022 Mavericks at Cavaliers,0022101136,2021-22
03/28/2022 Magic at Cavaliers,0022101123,2021-22
03/26/2022 Bulls at Cavaliers,0022101110,2021-22
03/24/2022 Cavaliers at Raptors,0022101095,2021-22
03/21/2022 Lakers at Cavaliers,0022101072,2021-22
03/19/2022 Pistons at Cavaliers,0022101060,2021-22
03/18/2022 Nuggets at Cavaliers,0022101049,2021-22
03/16/2022 76ers at Cavaliers,0022101034,2021-22
03/14/2022 Clippers at Cavaliers,0022101020,2021-22
03/12/2022 Cavaliers at Bulls,0022101006,2021-22
03/11/2022 Cavaliers at Heat,0022100998,2021-22
03/08/2022 Cavaliers at Pacers,0022100976,2021-22
03/06/2022 Raptors at Cavaliers,0022100962,2021-22
03/04/2022 Cavaliers at 76ers,0022100947,2021-22
03/02/2022 Hornets at Cavaliers,0022100932,2021-22
02/28/2022 Timberwolves at Cavaliers,0022100920,2021-22
02/26/2022 Wizards at Cavaliers,0022100907,2021-22
02/24/2022 Cavaliers at Pistons,0022100889,2021-22
02/15/2022 Cavaliers at Hawks,0022100867,2021-22
02/12/2022 Cavaliers at 76ers,0022100849,2021-22
02/11/2022 Cavaliers at Pacers,0022100839,2021-22
02/09/2022 Spurs at Cavaliers,0022100825,2021-22
02/06/2022 Pacers at Cavaliers,0022100805,2021-22
02/04/2022 Cavaliers at Hornets,0022100787,2021-22
02/02/2022 Cavaliers at Rockets,0022100777,2021-22
01/31/2022 Pelicans at Cavaliers,0022100759,2021-22
01/30/2022 Cavaliers at Pistons,0022100754,2021-22
01/26/2022 Bucks at Cavaliers,0022100722,2021-22
01/24/2022 Knicks at Cavaliers,0022100709,2021-22
01/22/2022 Thunder at Cavaliers,0022100695,2021-22
01/19/2022 Cavaliers at Bulls,0022100673,2021-22
01/17/2022 Nets at Cavaliers,0022100657,2021-22
01/15/2022 Cavaliers at Thunder,0022100646,2021-22
01/14/2022 Cavaliers at Spurs,0022100638,2021-22
01/12/2022 Cavaliers at Jazz,0022100624,2021-22
01/10/2022 Cavaliers at Kings,0022100611,2021-22
01/09/2022 Cavaliers at Warriors,0022100604,2021-22
01/07/2022 Cavaliers at Trail Blazers,0022100590,2021-22
01/04/2022 Grizzlies at Cavaliers,0022100562,2021-22
01/02/2022 Pacers at Cavaliers,0022100547,2021-22
12/31/2021 Hawks at Cavaliers,0022100533,2021-22
12/30/2021 Cavaliers at Wizards,0022100527,2021-22
12/28/2021 Cavaliers at Pelicans,0022100513,2021-22
12/26/2021 Raptors at Cavaliers,0022100494,2021-22
12/22/2021 Cavaliers at Celtics,0022100471,2021-22
12/18/2021 Cavaliers at Bucks,0022100446,2021-22
12/15/2021 Rockets at Cavaliers,0022100417,2021-22
12/13/2021 Heat at Cavaliers,0022100404,2021-22
12/11/2021 Kings at Cavaliers,0022100393,2021-22
12/10/2021 Cavaliers at Timberwolves,0022100387,2021-22
12/08/2021 Bulls at Cavaliers,0022100367,2021-22
12/06/2021 Cavaliers at Bucks,0022100358,2021-22
12/05/2021 Jazz at Cavaliers,0022100349,2021-22
12/03/2021 Cavaliers at Wizards,0022100334,2021-22
12/01/2021 Cavaliers at Heat,0022100323,2021-22
11/29/2021 Cavaliers at Mavericks,0022100310,2021-22
11/27/2021 Magic at Cavaliers,0022100295,2021-22
11/24/2021 Suns at Cavaliers,0022100267,2021-22
11/22/2021 Nets at Cavaliers,0022100253,2021-22
11/18/2021 Warriors at Cavaliers,0022100224,2021-22
11/17/2021 Cavaliers at Nets,0022100216,2021-22
11/15/2021 Celtics at Cavaliers,0022100199,2021-22
11/13/2021 Celtics at Cavaliers,0022100190,2021-22
11/12/2021 Pistons at Cavaliers,0022100176,2021-22
11/10/2021 Wizards at Cavaliers,0022100158,2021-22
11/07/2021 Cavaliers at Knicks,0022100140,2021-22
11/05/2021 Cavaliers at Raptors,0022100127,2021-22
11/03/2021 Trail Blazers at Cavaliers,0022100108,2021-22
11/01/2021 Cavaliers at Hornets,0022100094,2021-22
10/30/2021 Cavaliers at Suns,0022100088,2021-22
10/29/2021 Cavaliers at Lakers,0022100077,2021-22
10/27/2021 Cavaliers at Clippers,0022100064,2021-22
10/25/2021 Cavaliers at Nuggets,0022100048,2021-22
10/23/2021 Hawks at Cavaliers,0022100027,2021-22
10/22/2021 Hornets at Cavaliers,0022100017,2021-22
10/20/2021 Cavaliers at Grizzlies,0022100007,2021-22
04/10/2022 Warriors at Pelicans,0022101225,2021-22
04/09/2022 Pelicans at Grizzlies,0022101213,2021-22
04/07/2022 Trail Blazers at Pelicans,0022101200,2021-22
04/05/2022 Pelicans at Kings,0022101188,2021-22
04/03/2022 Pelicans at Clippers,0022101177,2021-22
04/01/2022 Pelicans at Lakers,0022101160,2021-22
03/30/2022 Pelicans at Trail Blazers,0022101146,2021-22
03/27/2022 Lakers at Pelicans,0022101119,2021-22
03/26/2022 Spurs at Pelicans,0022101107,2021-22
03/24/2022 Bulls at Pelicans,0022101098,2021-22
03/21/2022 Pelicans at Hornets,0022101071,2021-22
03/20/2022 Pelicans at Hawks,0022101064,2021-22
03/18/2022 Pelicans at Spurs,0022101054,2021-22
03/15/2022 Suns at Pelicans,0022101032,2021-22
03/13/2022 Rockets at Pelicans,0022101017,2021-22
03/11/2022 Hornets at Pelicans,0022101001,2021-22
03/09/2022 Magic at Pelicans,0022100987,2021-22
03/08/2022 Pelicans at Grizzlies,0022100978,2021-22
03/06/2022 Pelicans at Nuggets,0022100967,2021-22
03/04/2022 Jazz at Pelicans,0022100950,2021-22
03/02/2022 Kings at Pelicans,0022100937,2021-22
02/27/2022 Pelicans at Lakers,0022100919,2021-22
02/25/2022 Pelicans at Suns,0022100902,2021-22
02/17/2022 Mavericks at Pelicans,0022100886,2021-22
02/15/2022 Grizzlies at Pelicans,0022100872,2021-22
02/14/2022 Raptors at Pelicans,0022100863,2021-22
02/12/2022 Spurs at Pelicans,0022100848,2021-22
02/10/2022 Heat at Pelicans,0022100833,2021-22
02/08/2022 Rockets at Pelicans,0022100819,2021-22
02/06/2022 Pelicans at Rockets,0022100808,2021-22
02/04/2022 Pelicans at Nuggets,0022100794,2021-22
02/01/2022 Pelicans at Pistons,0022100766,2021-22
01/31/2022 Pelicans at Cavaliers,0022100759,2021-22
01/29/2022 Celtics at Pelicans,0022100745,2021-22
01/28/2022 Nuggets at Pelicans,0022100729,2021-22
01/25/2022 Pelicans at 76ers,0022100454,2021-22
01/24/2022 Pacers at Pelicans,0022100712,2021-22
01/20/2022 Pelicans at Knicks,0022100681,2021-22
01/17/2022 Pelicans at Celtics,0022100654,2021-22
01/15/2022 Pelicans at Nets,0022100644,2021-22
01/13/2022 Clippers at Pelicans,0022100629,2021-22
01/11/2022 Timberwolves at Pelicans,0022100615,2021-22
01/09/2022 Pelicans at Raptors,0022100599,2021-22
01/06/2022 Warriors at Pelicans,0022100580,2021-22
01/04/2022 Suns at Pelicans,0022100565,2021-22
01/03/2022 Jazz at Pelicans,0022100557,2021-22
01/01/2022 Pelicans at Bucks,0022100539,2021-22
12/28/2021 Cavaliers at Pelicans,0022100513,2021-22
12/26/2021 Pelicans at Thunder,0022100497,2021-22
12/23/2021 Pelicans at Magic,0022100477,2021-22
12/21/2021 Trail Blazers at Pelicans,0022100467,2021-22
12/17/2021 Bucks at Pelicans,0022100438,2021-22
12/15/2021 Pelicans at Thunder,0022100422,2021-22
12/12/2021 Pelicans at Spurs,0022100401,2021-22
12/10/2021 Pistons at Pelicans,0022100388,2021-22
12/08/2021 Nuggets at Pelicans,0022100375,2021-22
12/05/2021 Pelicans at Rockets,0022100352,2021-22
12/03/2021 Pelicans at Mavericks,0022100338,2021-22
12/01/2021 Mavericks at Pelicans,0022100325,2021-22
11/29/2021 Pelicans at Clippers,0022100313,2021-22
11/27/2021 Pelicans at Jazz,0022100299,2021-22
11/26/2021 Pelicans at Jazz,0022100289,2021-22
11/24/2021 Wizards at Pelicans,0022100275,2021-22
11/22/2021 Timberwolves at Pelicans,0022100259,2021-22
11/20/2021 Pelicans at Pacers,0022100240,2021-22
11/19/2021 Clippers at Pelicans,0022100235,2021-22
11/17/2021 Pelicans at Heat,0022100217,2021-22
11/15/2021 Pelicans at Wizards,0022100201,2021-22
11/13/2021 Grizzlies at Pelicans,0022100188,2021-22
11/12/2021 Nets at Pelicans,0022100179,2021-22
11/10/2021 Thunder at Pelicans,0022100165,2021-22
11/08/2021 Pelicans at Mavericks,0022100150,2021-22
11/05/2021 Pelicans at Warriors,0022100130,2021-22
11/03/2021 Pelicans at Kings,0022100118,2021-22
11/02/2021 Pelicans at Suns,0022100106,2021-22
10/30/2021 Knicks at Pelicans,0022100080,2021-22
10/29/2021 Kings at Pelicans,0022100074,2021-22
10/27/2021 Hawks at Pelicans,0022100059,2021-22
10/25/2021 Pelicans at Timberwolves,0022100047,2021-22
10/23/2021 Pelicans at Timberwolves,0022100031,2021-22
10/22/2021 Pelicans at Bulls,0022100022,2021-22
10/20/2021 76ers at Pelicans,0022100009,2021-22
04/10/2022 Bulls at Timberwolves,0022101224,2021-22
04/08/2022 Hornets at Bulls,0022101208,2021-22
04/06/2022 Celtics at Bulls,0022101193,2021-22
04/05/2022 Bucks at Bulls,0022101183,2021-22
04/02/2022 Heat at Bulls,0022101164,2021-22
03/31/2022 Clippers at Bulls,0022101149,2021-22
03/29/2022 Bulls at Wizards,0022101132,2021-22
03/28/2022 Bulls at Knicks,0022101126,2021-22
03/26/2022 Bulls at Cavaliers,0022101110,2021-22
03/24/2022 Bulls at Pelicans,0022101098,2021-22
03/22/2022 Bulls at Bucks,0022101082,2021-22
03/21/2022 Raptors at Bulls,0022101076,2021-22
03/18/2022 Bulls at Suns,0022101056,2021-22
03/16/2022 Bulls at Jazz,0022101041,2021-22
03/14/2022 Bulls at Kings,0022101026,2021-22
03/12/2022 Cavaliers at Bulls,0022101006,2021-22
03/09/2022 Bulls at Pistons,0022100982,2021-22
03/07/2022 Bulls at 76ers,0022100969,2021-22
03/04/2022 Bucks at Bulls,0022100949,2021-22
03/03/2022 Bulls at Hawks,0022100710,2021-22
02/28/2022 Bulls at Heat,0022100922,2021-22
02/26/2022 Grizzlies at Bulls,0022100909,2021-22
02/24/2022 Hawks at Bulls,0022100891,2021-22
02/16/2022 Kings at Bulls,0022100878,2021-22
02/14/2022 Spurs at Bulls,0022100861,2021-22
02/12/2022 Thunder at Bulls,0022100852,2021-22
02/11/2022 Timberwolves at Bulls,0022100843,2021-22
02/09/2022 Bulls at Hornets,0022100826,2021-22
02/07/2022 Suns at Bulls,0022100812,2021-22
02/06/2022 76ers at Bulls,0022100802,2021-22
02/04/2022 Bulls at Pacers,0022100789,2021-22
02/03/2022 Bulls at Raptors,0022100430,2021-22
02/01/2022 Magic at Bulls,0022100769,2021-22
01/30/2022 Trail Blazers at Bulls,0022100753,2021-22
01/28/2022 Bulls at Spurs,0022100742,2021-22
01/26/2022 Raptors at Bulls,0022100472,2021-22
01/24/2022 Bulls at Thunder,0022100730,2021-22
01/23/2022 Bulls at Magic,0022100701,2021-22
01/21/2022 Bulls at Bucks,0022100690,2021-22
01/19/2022 Cavaliers at Bulls,0022100673,2021-22
01/17/2022 Bulls at Grizzlies,0022100658,2021-22
01/15/2022 Bulls at Celtics,0022100647,2021-22
01/14/2022 Warriors at Bulls,0022100637,2021-22
01/12/2022 Nets at Bulls,0022100625,2021-22
01/11/2022 Pistons at Bulls,0022100415,2021-22
01/09/2022 Bulls at Mavericks,0022100603,2021-22
01/07/2022 Wizards at Bulls,0022100585,2021-22
01/03/2022 Magic at Bulls,0022100555,2021-22
01/01/2022 Bulls at Wizards,0022100541,2021-22
12/31/2021 Bulls at Pacers,0022100530,2021-22
12/29/2021 Hawks at Bulls,0022100519,2021-22
12/27/2021 Bulls at Hawks,0022100502,2021-22
12/26/2021 Pacers at Bulls,0022100499,2021-22
12/20/2021 Rockets at Bulls,0022100459,2021-22
12/19/2021 Lakers at Bulls,0022100448,2021-22
12/11/2021 Bulls at Heat,0022100394,2021-22
12/08/2021 Bulls at Cavaliers,0022100367,2021-22
12/06/2021 Nuggets at Bulls,0022100357,2021-22
12/04/2021 Bulls at Nets,0022100343,2021-22
12/02/2021 Bulls at Knicks,0022100328,2021-22
11/29/2021 Hornets at Bulls,0022100307,2021-22
11/27/2021 Heat at Bulls,0022100296,2021-22
11/26/2021 Bulls at Magic,0022100283,2021-22
11/24/2021 Bulls at Rockets,0022100271,2021-22
11/22/2021 Pacers at Bulls,0022100257,2021-22
11/21/2021 Knicks at Bulls,0022100250,2021-22
11/19/2021 Bulls at Nuggets,0022100236,2021-22
11/17/2021 Bulls at Trail Blazers,0022100223,2021-22
11/15/2021 Bulls at Lakers,0022100209,2021-22
11/14/2021 Bulls at Clippers,0022100198,2021-22
11/12/2021 Bulls at Warriors,0022100183,2021-22
11/10/2021 Mavericks at Bulls,0022100163,2021-22
11/08/2021 Nets at Bulls,0022100148,2021-22
11/06/2021 76ers at Bulls,0022100135,2021-22
11/03/2021 Bulls at 76ers,0022100111,2021-22
11/01/2021 Bulls at Celtics,0022100098,2021-22
10/30/2021 Jazz at Bulls,0022100083,2021-22
10/28/2021 Knicks at Bulls,0022100067,2021-22
10/25/2021 Bulls at Raptors,0022100046,2021-22
10/23/2021 Pistons at Bulls,0022100030,2021-22
10/22/2021 Pelicans at Bulls,0022100022,2021-22
10/20/2021 Bulls at Pistons,0022100004,2021-22
04/10/2022 Spurs at Mavericks,0022101219,2021-22
04/08/2022 Trail Blazers at Mavericks,0022101209,2021-22
04/06/2022 Mavericks at Pistons,0022101190,2021-22
04/03/2022 Mavericks at Bucks,0022101167,2021-22
04/01/2022 Mavericks at Wizards,0022101152,2021-22
03/30/2022 Mavericks at Cavaliers,0022101136,2021-22
03/29/2022 Lakers at Mavericks,0022101134,2021-22
03/27/2022 Jazz at Mavericks,0022101121,2021-22
03/25/2022 Mavericks at Timberwolves,0022101104,2021-22
03/23/2022 Rockets at Mavericks,0022101092,2021-22
03/21/2022 Timberwolves at Mavericks,0022101079,2021-22
03/19/2022 Mavericks at Hornets,0022101059,2021-22
03/18/2022 Mavericks at 76ers,0022101046,2021-22
03/16/2022 Mavericks at Nets,0022101036,2021-22
03/13/2022 Mavericks at Celtics,0022101014,2021-22
03/11/2022 Mavericks at Rockets,0022100999,2021-22
03/09/2022 Knicks at Mavericks,0022100988,2021-22
03/07/2022 Jazz at Mavericks,0022100972,2021-22
03/05/2022 Kings at Mavericks,0022100954,2021-22
03/03/2022 Warriors at Mavericks,0022100943,2021-22
03/01/2022 Mavericks at Lakers,0022100931,2021-22
02/27/2022 Mavericks at Warriors,0022100917,2021-22
02/25/2022 Mavericks at Jazz,0022100903,2021-22
02/17/2022 Mavericks at Pelicans,0022100886,2021-22
02/15/2022 Mavericks at Heat,0022100868,2021-22
02/12/2022 Clippers at Mavericks,0022100853,2021-22
02/10/2022 Clippers at Mavericks,0022100835,2021-22
02/08/2022 Pistons at Mavericks,0022100820,2021-22
02/06/2022 Hawks at Mavericks,0022100807,2021-22
02/04/2022 76ers at Mavericks,0022100791,2021-22
02/02/2022 Thunder at Mavericks,0022100778,2021-22
01/30/2022 Mavericks at Magic,0022100755,2021-22
01/29/2022 Pacers at Mavericks,0022100746,2021-22
01/26/2022 Mavericks at Trail Blazers,0022100732,2021-22
01/25/2022 Mavericks at Warriors,0022100720,2021-22
01/23/2022 Grizzlies at Mavericks,0022100705,2021-22
01/20/2022 Suns at Mavericks,0022100682,2021-22
01/19/2022 Raptors at Mavericks,0022100675,2021-22
01/17/2022 Thunder at Mavericks,0022100663,2021-22
01/15/2022 Magic at Mavericks,0022100650,2021-22
01/14/2022 Mavericks at Grizzlies,0022100639,2021-22
01/12/2022 Mavericks at Knicks,0022100622,2021-22
01/09/2022 Bulls at Mavericks,0022100603,2021-22
01/07/2022 Mavericks at Rockets,0022100586,2021-22
01/05/2022 Warriors at Mavericks,0022100572,2021-22
01/03/2022 Nuggets at Mavericks,0022100558,2021-22
01/02/2022 Mavericks at Thunder,0022100550,2021-22
12/31/2021 Mavericks at Kings,0022100531,2021-22
12/29/2021 Mavericks at Kings,0022100524,2021-22
12/27/2021 Mavericks at Trail Blazers,0022100506,2021-22
12/25/2021 Mavericks at Jazz,0022100492,2021-22
12/23/2021 Bucks at Mavericks,0022100481,2021-22
12/21/2021 Timberwolves at Mavericks,0022100468,2021-22
12/19/2021 Mavericks at Timberwolves,0022100455,2021-22
12/15/2021 Lakers at Mavericks,0022100420,2021-22
12/13/2021 Hornets at Mavericks,0022100410,2021-22
12/12/2021 Mavericks at Thunder,0022100400,2021-22
12/10/2021 Mavericks at Pacers,0022100383,2021-22
12/08/2021 Mavericks at Grizzlies,0022100373,2021-22
12/07/2021 Nets at Mavericks,0022100363,2021-22
12/04/2021 Grizzlies at Mavericks,0022100345,2021-22
12/03/2021 Pelicans at Mavericks,0022100338,2021-22
12/01/2021 Mavericks at Pelicans,0022100325,2021-22
11/29/2021 Cavaliers at Mavericks,0022100310,2021-22
11/27/2021 Wizards at Mavericks,0022100298,2021-22
11/23/2021 Mavericks at Clippers,0022100266,2021-22
11/21/2021 Mavericks at Clippers,0022100248,2021-22
11/19/2021 Mavericks at Suns,0022100237,2021-22
11/17/2021 Mavericks at Suns,0022100222,2021-22
11/15/2021 Nuggets at Mavericks,0022100204,2021-22
11/12/2021 Mavericks at Spurs,0022100181,2021-22
11/10/2021 Mavericks at Bulls,0022100163,2021-22
11/08/2021 Pelicans at Mavericks,0022100150,2021-22
11/06/2021 Celtics at Mavericks,0022100136,2021-22
11/03/2021 Mavericks at Spurs,0022100116,2021-22
11/02/2021 Heat at Mavericks,0022100104,2021-22
10/31/2021 Kings at Mavericks,0022100089,2021-22
10/29/2021 Mavericks at Nuggets,0022100075,2021-22
10/28/2021 Spurs at Mavericks,0022100069,2021-22
10/26/2021 Rockets at Mavericks,0022100052,2021-22
10/23/2021 Mavericks at Raptors,0022100029,2021-22
10/21/2021 Mavericks at Hawks,0022100014,2021-22
04/10/2022 Lakers at Nuggets,0022101220,2021-22
04/07/2022 Grizzlies at Nuggets,0022101201,2021-22
04/05/2022 Spurs at Nuggets,0022101186,2021-22
04/03/2022 Nuggets at Lakers,0022101168,2021-22
04/01/2022 Timberwolves at Nuggets,0022101159,2021-22
03/30/2022 Nuggets at Pacers,0022101137,2021-22
03/28/2022 Nuggets at Hornets,0022101122,2021-22
03/26/2022 Thunder at Nuggets,0022101113,2021-22
03/24/2022 Suns at Nuggets,0022101099,2021-22
