MATCHUP,GAME_ID,SEASON
10/21/2022 Magic at Hawks,0022200020,2022-23
10/19/2022 Rockets at Hawks,0022200005,2022-23
04/09/2023 Hawks at Celtics,0022201216,2022-23
04/07/2023 Raptors at Celtics,0022201206,2022-23
04/05/2023 Raptors at Celtics,0022201192,2022-23
04/04/2023 Celtics at 76ers,0022201181,2022-23
03/31/2023 Jazz at Celtics,0022201152,2022-23
03/30/2023 Celtics at Bucks,0022201146,2022-23
03/28/2023 Celtics at Wizards,0022201130,2022-23
03/26/2023 Spurs at Celtics,0022201116,2022-23
03/24/2023 Pacers at Celtics,0022201097,2022-23
03/21/2023 Celtics at Kings,0022201081,2022-23
03/18/2023 Celtics at Jazz,0022201062,2022-23
03/17/2023 Celtics at Trail Blazers,0022201053,2022-23
03/15/2023 Celtics at Timberwolves,0022201039,2022-23
03/13/2023 Celtics at Rockets,0022201024,2022-23
03/11/2023 Celtics at Hawks,0022201008,2022-23
03/08/2023 Trail Blazers at Celtics,0022200986,2022-23
03/06/2023 Celtics at Cavaliers,0022200971,2022-23
03/05/2023 Knicks at Celtics,0022200969,2022-23
03/03/2023 Nets at Celtics,0022200948,2022-23
03/01/2023 Cavaliers at Celtics,0022200935,2022-23
02/27/2023 Celtics at Knicks,0022200921,2022-23
02/25/2023 Celtics at 76ers,0022200908,2022-23
02/23/2023 Celtics at Pacers,0022200887,2022-23
02/15/2023 Pistons at Celtics,0022200877,2022-23
02/14/2023 Celtics at Bucks,0022200869,2022-23
02/12/2023 Grizzlies at Celtics,0022200855,2022-23
02/10/2023 Hornets at Celtics,0022200838,2022-23
02/08/2023 76ers at Celtics,0022200824,2022-23
02/06/2023 Celtics at Pistons,0022200808,2022-23
02/03/2023 Suns at Celtics,0022200788,2022-23
02/01/2023 Nets at Celtics,0022200772,2022-23
01/28/2023 Lakers at Celtics,0022200749,2022-23
01/26/2023 Knicks at Celtics,0022200730,2022-23
01/24/2023 Celtics at Heat,0022200714,2022-23
01/23/2023 Celtics at Magic,0022200707,2022-23
01/21/2023 Celtics at Raptors,0022200692,2022-23
01/19/2023 Warriors at Celtics,0022200679,2022-23
01/16/2023 Celtics at Hornets,0022200656,2022-23
01/14/2023 Celtics at Hornets,0022200642,2022-23
01/12/2023 Celtics at Nets,0022200627,2022-23
01/11/2023 Pelicans at Celtics,0022200621,2022-23
01/09/2023 Bulls at Celtics,0022200606,2022-23
01/07/2023 Celtics at Spurs,0022200591,2022-23
01/05/2023 Celtics at Mavericks,0022200577,2022-23
01/03/2023 Celtics at Thunder,0022200562,2022-23
01/01/2023 Celtics at Nuggets,0022200549,2022-23
12/29/2022 Clippers at Celtics,0022200525,2022-23
12/27/2022 Rockets at Celtics,0022200507,2022-23
12/25/2022 Bucks at Celtics,0022200495,2022-23
12/23/2022 Timberwolves at Celtics,0022200482,2022-23
12/21/2022 Pacers at Celtics,0022200469,2022-23
12/18/2022 Magic at Celtics,0022200445,2022-23
12/16/2022 Magic at Celtics,0022200430,2022-23
12/13/2022 Celtics at Lakers,0022200413,2022-23
12/12/2022 Celtics at Clippers,0022200408,2022-23
12/10/2022 Celtics at Warriors,0022200392,2022-23
12/07/2022 Celtics at Suns,0022200373,2022-23
12/05/2022 Celtics at Raptors,0022200355,2022-23
12/04/2022 Celtics at Nets,0022200346,2022-23
12/02/2022 Heat at Celtics,0022200328,2022-23
11/30/2022 Heat at Celtics,0022200314,2022-23
11/28/2022 Hornets at Celtics,0022200301,2022-23
11/27/2022 Wizards at Celtics,0022200294,2022-23
11/25/2022 Kings at Celtics,0022200275,2022-23
11/23/2022 Mavericks at Celtics,0022200264,2022-23
11/21/2022 Celtics at Bulls,0022200250,2022-23
11/18/2022 Celtics at Pelicans,0022200231,2022-23
11/16/2022 Celtics at Hawks,0022200214,2022-23
11/14/2022 Thunder at Celtics,0022200201,2022-23
11/12/2022 Celtics at Pistons,0022200186,2022-23
11/11/2022 Nuggets at Celtics,0022200176,2022-23
11/09/2022 Pistons at Celtics,0022200163,2022-23
11/07/2022 Celtics at Grizzlies,0022200152,2022-23
11/05/2022 Celtics at Knicks,0022200135,2022-23
11/04/2022 Bulls at Celtics,0022200124,2022-23
11/02/2022 Celtics at Cavaliers,0022200107,2022-23
10/30/2022 Wizards at Celtics,0022200089,2022-23
10/28/2022 Cavaliers at Celtics,0022200072,2022-23
10/24/2022 Celtics at Bulls,0022200047,2022-23
10/22/2022 Celtics at Magic,0022200030,2022-23
10/21/2022 Celtics at Heat,0022200022,2022-23
10/18/2022 76ers at Celtics,0022200001,2022-23
04/09/2023 Hornets at Cavaliers,0022201218,2022-23
04/06/2023 Cavaliers at Magic,0022201197,2022-23
04/04/2023 Cavaliers at Magic,0022201178,2022-23
04/02/2023 Pacers at Cavaliers,0022201173,2022-23
03/31/2023 Knicks at Cavaliers,0022201154,2022-23
03/28/2023 Cavaliers at Hawks,0022201131,2022-23
03/26/2023 Rockets at Cavaliers,0022201117,2022-23
03/23/2023 Cavaliers at Nets,0022201094,2022-23
03/21/2023 Cavaliers at Nets,0022201079,2022-23
03/17/2023 Wizards at Cavaliers,0022201049,2022-23
03/15/2023 76ers at Cavaliers,0022201035,2022-23
03/14/2023 Cavaliers at Hornets,0022201027,2022-23
03/12/2023 Cavaliers at Hornets,0022201015,2022-23
03/10/2023 Cavaliers at Heat,0022201000,2022-23
03/08/2023 Cavaliers at Heat,0022200987,2022-23
03/06/2023 Celtics at Cavaliers,0022200971,2022-23
03/04/2023 Pistons at Cavaliers,0022200957,2022-23
03/01/2023 Cavaliers at Celtics,0022200935,2022-23
02/26/2023 Raptors at Cavaliers,0022200914,2022-23
02/24/2023 Cavaliers at Hawks,0022200896,2022-23
02/23/2023 Nuggets at Cavaliers,0022200886,2022-23
02/15/2023 Cavaliers at 76ers,0022200875,2022-23
02/13/2023 Spurs at Cavaliers,0022200858,2022-23
02/11/2023 Bulls at Cavaliers,0022200852,2022-23
02/10/2023 Cavaliers at Pelicans,0022200842,2022-23
02/08/2023 Pistons at Cavaliers,0022200822,2022-23
02/06/2023 Cavaliers at Wizards,0022200809,2022-23
02/05/2023 Cavaliers at Pacers,0022200803,2022-23
02/02/2023 Grizzlies at Cavaliers,0022200779,2022-23
01/31/2023 Heat at Cavaliers,0022200764,2022-23
01/29/2023 Clippers at Cavaliers,0022200754,2022-23
01/27/2023 Cavaliers at Thunder,0022200739,2022-23
01/26/2023 Cavaliers at Rockets,0022200733,2022-23
01/24/2023 Cavaliers at Knicks,0022200715,2022-23
01/21/2023 Bucks at Cavaliers,0022200695,2022-23
01/20/2023 Warriors at Cavaliers,0022200685,2022-23
01/18/2023 Cavaliers at Grizzlies,0022200672,2022-23
01/16/2023 Pelicans at Cavaliers,0022200658,2022-23
01/14/2023 Cavaliers at Timberwolves,0022200645,2022-23
01/12/2023 Cavaliers at Trail Blazers,0022200631,2022-23
01/10/2023 Cavaliers at Jazz,0022200614,2022-23
01/08/2023 Cavaliers at Suns,0022200603,2022-23
01/06/2023 Cavaliers at Nuggets,0022200588,2022-23
01/04/2023 Suns at Cavaliers,0022200565,2022-23
01/02/2023 Bulls at Cavaliers,0022200552,2022-23
12/31/2022 Cavaliers at Bulls,0022200540,2022-23
12/29/2022 Cavaliers at Pacers,0022200524,2022-23
12/26/2022 Nets at Cavaliers,0022200498,2022-23
12/23/2022 Raptors at Cavaliers,0022200484,2022-23
12/21/2022 Bucks at Cavaliers,0022200466,2022-23
12/19/2022 Jazz at Cavaliers,0022200452,2022-23
12/17/2022 Mavericks at Cavaliers,0022200440,2022-23
12/16/2022 Pacers at Cavaliers,0022200431,2022-23
12/14/2022 Cavaliers at Mavericks,0022200421,2022-23
12/12/2022 Cavaliers at Spurs,0022200406,2022-23
12/10/2022 Thunder at Cavaliers,0022200390,2022-23
12/09/2022 Kings at Cavaliers,0022200381,2022-23
12/06/2022 Lakers at Cavaliers,0022200360,2022-23
12/04/2022 Cavaliers at Knicks,0022200348,2022-23
12/02/2022 Magic at Cavaliers,0022200330,2022-23
11/30/2022 76ers at Cavaliers,0022200312,2022-23
11/28/2022 Cavaliers at Raptors,0022200303,2022-23
11/27/2022 Cavaliers at Pistons,0022200295,2022-23
11/25/2022 Cavaliers at Bucks,0022200280,2022-23
11/23/2022 Trail Blazers at Cavaliers,0022200261,2022-23
11/21/2022 Hawks at Cavaliers,0022200248,2022-23
11/20/2022 Heat at Cavaliers,0022200244,2022-23
11/18/2022 Hornets at Cavaliers,0022200225,2022-23
11/16/2022 Cavaliers at Bucks,0022200216,2022-23
11/13/2022 Timberwolves at Cavaliers,0022200193,2022-23
11/11/2022 Cavaliers at Warriors,0022200182,2022-23
11/09/2022 Cavaliers at Kings,0022200171,2022-23
11/07/2022 Cavaliers at Clippers,0022200158,2022-23
11/06/2022 Cavaliers at Lakers,0022200140,2022-23
11/04/2022 Cavaliers at Pistons,0022200120,2022-23
11/02/2022 Celtics at Cavaliers,0022200107,2022-23
10/30/2022 Knicks at Cavaliers,0022200090,2022-23
10/28/2022 Cavaliers at Celtics,0022200072,2022-23
10/26/2022 Magic at Cavaliers,0022200056,2022-23
10/23/2022 Wizards at Cavaliers,0022200039,2022-23
10/22/2022 Cavaliers at Bulls,0022200032,2022-23
10/19/2022 Cavaliers at Raptors,0022200008,2022-23
04/09/2023 Pelicans at Timberwolves,0022201225,2022-23
04/07/2023 Knicks at Pelicans,0022201209,2022-23
04/05/2023 Grizzlies at Pelicans,0022201194,2022-23
04/04/2023 Kings at Pelicans,0022201185,2022-23
04/01/2023 Clippers at Pelicans,0022201162,2022-23
03/30/2023 Pelicans at Nuggets,0022201147,2022-23
03/28/2023 Pelicans at Warriors,0022201135,2022-23
03/27/2023 Pelicans at Trail Blazers,0022201127,2022-23
03/25/2023 Pelicans at Clippers,0022201112,2022-23
03/23/2023 Hornets at Pelicans,0022201095,2022-23
03/21/2023 Spurs at Pelicans,0022201080,2022-23
03/19/2023 Pelicans at Rockets,0022201067,2022-23
03/17/2023 Pelicans at Rockets,0022201051,2022-23
03/14/2023 Lakers at Pelicans,0022201030,2022-23
03/12/2023 Trail Blazers at Pelicans,0022201017,2022-23
03/11/2023 Thunder at Pelicans,0022201011,2022-23
03/08/2023 Mavericks at Pelicans,0022200988,2022-23
03/06/2023 Pelicans at Kings,0022200976,2022-23
03/03/2023 Pelicans at Warriors,0022200953,2022-23
03/01/2023 Pelicans at Trail Blazers,0022200941,2022-23
02/27/2023 Magic at Pelicans,0022200922,2022-23
02/25/2023 Pelicans at Knicks,0022200906,2022-23
02/23/2023 Pelicans at Raptors,0022200890,2022-23
02/15/2023 Pelicans at Lakers,0022200882,2022-23
02/13/2023 Pelicans at Thunder,0022200864,2022-23
02/10/2023 Cavaliers at Pelicans,0022200842,2022-23
02/07/2023 Hawks at Pelicans,0022200818,2022-23
02/05/2023 Kings at Pelicans,0022200807,2022-23
02/04/2023 Lakers at Pelicans,0022200798,2022-23
02/02/2023 Pelicans at Mavericks,0022200782,2022-23
01/31/2023 Pelicans at Nuggets,0022200768,2022-23
01/29/2023 Pelicans at Bucks,0022200755,2022-23
01/28/2023 Wizards at Pelicans,0022200747,2022-23
01/25/2023 Timberwolves at Pelicans,0022200724,2022-23
01/24/2023 Nuggets at Pelicans,0022200716,2022-23
01/22/2023 Pelicans at Heat,0022200699,2022-23
01/20/2023 Pelicans at Magic,0022200683,2022-23
01/18/2023 Heat at Pelicans,0022200673,2022-23
01/16/2023 Pelicans at Cavaliers,0022200658,2022-23
01/13/2023 Pelicans at Pistons,0022200632,2022-23
01/11/2023 Pelicans at Celtics,0022200621,2022-23
01/09/2023 Pelicans at Wizards,0022200605,2022-23
01/07/2023 Pelicans at Mavericks,0022200593,2022-23
01/06/2023 Nets at Pelicans,0022200586,2022-23
01/04/2023 Rockets at Pelicans,0022200572,2022-23
01/02/2023 Pelicans at 76ers,0022200554,2022-23
12/31/2022 Pelicans at Grizzlies,0022200543,2022-23
12/30/2022 76ers at Pelicans,0022200534,2022-23
12/28/2022 Timberwolves at Pelicans,0022200520,2022-23
12/26/2022 Pacers at Pelicans,0022200502,2022-23
12/23/2022 Pelicans at Thunder,0022200488,2022-23
12/22/2022 Spurs at Pelicans,0022200477,2022-23
12/19/2022 Bucks at Pelicans,0022200457,2022-23
12/17/2022 Pelicans at Suns,0022200444,2022-23
12/15/2022 Pelicans at Jazz,0022200426,2022-23
12/13/2022 Pelicans at Jazz,0022200412,2022-23
12/11/2022 Suns at Pelicans,0022200395,2022-23
12/09/2022 Suns at Pelicans,0022200384,2022-23
12/07/2022 Pistons at Pelicans,0022200371,2022-23
12/04/2022 Nuggets at Pelicans,0022200344,2022-23
12/02/2022 Pelicans at Spurs,0022200333,2022-23
11/30/2022 Raptors at Pelicans,0022200318,2022-23
11/28/2022 Thunder at Pelicans,0022200304,2022-23
11/25/2022 Pelicans at Grizzlies,0022200279,2022-23
11/23/2022 Pelicans at Spurs,0022200269,2022-23
11/21/2022 Warriors at Pelicans,0022200253,2022-23
11/18/2022 Celtics at Pelicans,0022200231,2022-23
11/16/2022 Bulls at Pelicans,0022200217,2022-23
11/15/2022 Grizzlies at Pelicans,0022200206,2022-23
11/12/2022 Rockets at Pelicans,0022200191,2022-23
11/10/2022 Trail Blazers at Pelicans,0022200175,2022-23
11/09/2022 Pelicans at Bulls,0022200166,2022-23
11/07/2022 Pelicans at Pacers,0022200147,2022-23
11/05/2022 Pelicans at Hawks,0022200134,2022-23
11/04/2022 Warriors at Pelicans,0022200128,2022-23
11/02/2022 Pelicans at Lakers,0022200117,2022-23
10/30/2022 Pelicans at Clippers,0022200088,2022-23
10/28/2022 Pelicans at Suns,0022200079,2022-23
10/25/2022 Mavericks at Pelicans,0022200053,2022-23
10/23/2022 Jazz at Pelicans,0022200040,2022-23
10/21/2022 Pelicans at Hornets,0022200017,2022-23
10/19/2022 Pelicans at Nets,0022200006,2022-23
04/09/2023 Pistons at Bulls,0022201223,2022-23
04/07/2023 Bulls at Mavericks,0022201210,2022-23
04/05/2023 Bulls at Bucks,0022201193,2022-23
04/04/2023 Hawks at Bulls,0022201182,2022-23
04/02/2023 Grizzlies at Bulls,0022201165,2022-23
03/31/2023 Bulls at Hornets,0022201148,2022-23
03/29/2023 Lakers at Bulls,0022201140,2022-23
03/27/2023 Bulls at Clippers,0022201129,2022-23
03/26/2023 Bulls at Lakers,0022201114,2022-23
03/24/2023 Bulls at Trail Blazers,0022201104,2022-23
03/22/2023 76ers at Bulls,0022201087,2022-23
03/20/2023 Bulls at 76ers,0022201072,2022-23
03/18/2023 Heat at Bulls,0022201060,2022-23
03/17/2023 Timberwolves at Bulls,0022201050,2022-23
03/15/2023 Kings at Bulls,0022201037,2022-23
03/11/2023 Bulls at Rockets,0022201009,2022-23
03/08/2023 Bulls at Nuggets,0022200989,2022-23
03/05/2023 Pacers at Bulls,0022200963,2022-23
03/03/2023 Suns at Bulls,0022200950,2022-23
03/01/2023 Bulls at Pistons,0022200934,2022-23
02/28/2023 Bulls at Raptors,0022200925,2022-23
02/26/2023 Wizards at Bulls,0022200912,2022-23
02/24/2023 Nets at Bulls,0022200900,2022-23
02/16/2023 Bucks at Bulls,0022200883,2022-23
02/15/2023 Bulls at Pacers,0022200874,2022-23
02/13/2023 Magic at Bulls,0022200863,2022-23
02/11/2023 Bulls at Cavaliers,0022200852,2022-23
02/09/2023 Bulls at Nets,0022200833,2022-23
02/07/2023 Bulls at Grizzlies,0022200819,2022-23
02/06/2023 Spurs at Bulls,0022200811,2022-23
02/04/2023 Trail Blazers at Bulls,0022200796,2022-23
02/02/2023 Hornets at Bulls,0022200781,2022-23
01/31/2023 Clippers at Bulls,0022200766,2022-23
01/28/2023 Bulls at Magic,0022200744,2022-23
01/26/2023 Bulls at Hornets,0022200732,2022-23
01/24/2023 Bulls at Pacers,0022200713,2022-23
01/23/2023 Hawks at Bulls,0022200708,2022-23
01/19/2023 Bulls at Pistons,0022200678,2022-23
01/15/2023 Warriors at Bulls,0022200650,2022-23
01/13/2023 Thunder at Bulls,0022200636,2022-23
01/11/2023 Bulls at Wizards,0022200619,2022-23
01/09/2023 Bulls at Celtics,0022200606,2022-23
01/07/2023 Jazz at Bulls,0022200592,2022-23
01/06/2023 Bulls at 76ers,0022200581,2022-23
01/04/2023 Nets at Bulls,0022200570,2022-23
01/02/2023 Bulls at Cavaliers,0022200552,2022-23
12/31/2022 Cavaliers at Bulls,0022200540,2022-23
12/30/2022 Pistons at Bulls,0022200532,2022-23
12/28/2022 Bucks at Bulls,0022200519,2022-23
12/26/2022 Rockets at Bulls,0022200501,2022-23
12/23/2022 Bulls at Knicks,0022200485,2022-23
12/21/2022 Bulls at Hawks,0022200468,2022-23
12/20/2022 Bulls at Heat,0022200462,2022-23
12/18/2022 Bulls at Timberwolves,0022200449,2022-23
12/16/2022 Knicks at Bulls,0022200434,2022-23
12/14/2022 Knicks at Bulls,0022200418,2022-23
12/11/2022 Bulls at Hawks,0022200400,2022-23
12/10/2022 Mavericks at Bulls,0022200391,2022-23
12/07/2022 Wizards at Bulls,0022200367,2022-23
12/04/2022 Bulls at Kings,0022200350,2022-23
12/02/2022 Bulls at Warriors,0022200336,2022-23
11/30/2022 Bulls at Suns,0022200321,2022-23
11/28/2022 Bulls at Jazz,0022200306,2022-23
11/25/2022 Bulls at Thunder,0022200281,2022-23
11/23/2022 Bulls at Bucks,0022200267,2022-23
11/21/2022 Celtics at Bulls,0022200250,2022-23
11/18/2022 Magic at Bulls,0022200227,2022-23
11/16/2022 Bulls at Pelicans,0022200217,2022-23
11/13/2022 Nuggets at Bulls,0022200196,2022-23
11/09/2022 Pelicans at Bulls,0022200166,2022-23
11/07/2022 Raptors at Bulls,0022200151,2022-23
11/06/2022 Bulls at Raptors,0022200141,2022-23
11/04/2022 Bulls at Celtics,0022200124,2022-23
11/02/2022 Hornets at Bulls,0022200111,2022-23
11/01/2022 Bulls at Nets,0022200103,2022-23
10/29/2022 76ers at Bulls,0022200084,2022-23
10/28/2022 Bulls at Spurs,0022200077,2022-23
10/26/2022 Pacers at Bulls,0022200061,2022-23
10/24/2022 Celtics at Bulls,0022200047,2022-23
10/22/2022 Cavaliers at Bulls,0022200032,2022-23
10/21/2022 Bulls at Wizards,0022200019,2022-23
10/19/2022 Bulls at Heat,0022200007,2022-23
04/09/2023 Spurs at Mavericks,0022201224,2022-23
04/07/2023 Bulls at Mavericks,0022201210,2022-23
04/05/2023 Kings at Mavericks,0022201195,2022-23
04/02/2023 Mavericks at Hawks,0022201167,2022-23
04/01/2023 Mavericks at Heat,0022201161,2022-23
03/29/2023 Mavericks at 76ers,0022201139,2022-23
03/27/2023 Mavericks at Pacers,0022201123,2022-23
03/26/2023 Mavericks at Hornets,0022201113,2022-23
03/24/2023 Hornets at Mavericks,0022201101,2022-23
03/22/2023 Warriors at Mavericks,0022201086,2022-23
03/20/2023 Mavericks at Grizzlies,0022201075,2022-23
03/17/2023 Mavericks at Lakers,0022201054,2022-23
03/15/2023 Mavericks at Spurs,0022201040,2022-23
03/13/2023 Grizzlies at Mavericks,0022201023,2022-23
03/11/2023 Mavericks at Grizzlies,0022201010,2022-23
03/08/2023 Mavericks at Pelicans,0022200988,2022-23
03/07/2023 Jazz at Mavericks,0022200983,2022-23
03/05/2023 Suns at Mavericks,0022200962,2022-23
03/02/2023 76ers at Mavericks,0022200943,2022-23
02/28/2023 Pacers at Mavericks,0022200929,2022-23
02/26/2023 Lakers at Mavericks,0022200913,2022-23
02/23/2023 Spurs at Mavericks,0022200891,2022-23
02/15/2023 Mavericks at Nuggets,0022200881,2022-23
02/13/2023 Timberwolves at Mavericks,0022200865,2022-23
02/11/2023 Mavericks at Kings,0022200854,2022-23
02/10/2023 Mavericks at Kings,0022200844,2022-23
02/08/2023 Mavericks at Clippers,0022200829,2022-23
02/06/2023 Mavericks at Jazz,0022200813,2022-23
02/04/2023 Mavericks at Warriors,0022200800,2022-23
02/02/2023 Pelicans at Mavericks,0022200782,2022-23
01/30/2023 Pistons at Mavericks,0022200761,2022-23
01/28/2023 Mavericks at Jazz,0022200750,2022-23
01/26/2023 Mavericks at Suns,0022200734,2022-23
01/24/2023 Wizards at Mavericks,0022200717,2022-23
01/22/2023 Clippers at Mavericks,0022200701,2022-23
01/20/2023 Heat at Mavericks,0022200686,2022-23
01/18/2023 Hawks at Mavericks,0022200670,2022-23
01/15/2023 Mavericks at Trail Blazers,0022200654,2022-23
01/14/2023 Mavericks at Trail Blazers,0022200647,2022-23
01/12/2023 Mavericks at Lakers,0022200630,2022-23
01/10/2023 Mavericks at Clippers,0022200617,2022-23
01/08/2023 Mavericks at Thunder,0022200602,2022-23
01/07/2023 Pelicans at Mavericks,0022200593,2022-23
01/05/2023 Celtics at Mavericks,0022200577,2022-23
01/02/2023 Mavericks at Rockets,0022200556,2022-23
12/31/2022 Mavericks at Spurs,0022200542,2022-23
12/29/2022 Rockets at Mavericks,0022200528,2022-23
12/27/2022 Knicks at Mavericks,0022200512,2022-23
12/25/2022 Lakers at Mavericks,0022200494,2022-23
12/23/2022 Mavericks at Rockets,0022200487,2022-23
12/21/2022 Mavericks at Timberwolves,0022200473,2022-23
12/19/2022 Mavericks at Timberwolves,0022200456,2022-23
12/17/2022 Mavericks at Cavaliers,0022200440,2022-23
12/16/2022 Trail Blazers at Mavericks,0022200436,2022-23
12/14/2022 Cavaliers at Mavericks,0022200421,2022-23
12/12/2022 Thunder at Mavericks,0022200405,2022-23
12/10/2022 Mavericks at Bulls,0022200391,2022-23
12/09/2022 Bucks at Mavericks,0022200386,2022-23
12/06/2022 Mavericks at Nuggets,0022200362,2022-23
12/05/2022 Suns at Mavericks,0022200358,2022-23
12/03/2022 Mavericks at Knicks,0022200337,2022-23
12/01/2022 Mavericks at Pistons,0022200325,2022-23
11/29/2022 Warriors at Mavericks,0022200310,2022-23
11/27/2022 Mavericks at Bucks,0022200298,2022-23
11/26/2022 Mavericks at Raptors,0022200286,2022-23
11/23/2022 Mavericks at Celtics,0022200264,2022-23
11/20/2022 Nuggets at Mavericks,0022200246,2022-23
11/18/2022 Nuggets at Mavericks,0022200230,2022-23
11/16/2022 Rockets at Mavericks,0022200218,2022-23
11/15/2022 Clippers at Mavericks,0022200207,2022-23
11/12/2022 Trail Blazers at Mavericks,0022200190,2022-23
11/10/2022 Mavericks at Wizards,0022200172,2022-23
11/09/2022 Mavericks at Magic,0022200161,2022-23
11/07/2022 Nets at Mavericks,0022200155,2022-23
11/04/2022 Raptors at Mavericks,0022200127,2022-23
11/02/2022 Jazz at Mavericks,0022200115,2022-23
10/30/2022 Magic at Mavericks,0022200093,2022-23
10/29/2022 Thunder at Mavericks,0022200086,2022-23
10/27/2022 Mavericks at Nets,0022200066,2022-23
10/25/2022 Mavericks at Pelicans,0022200053,2022-23
10/22/2022 Grizzlies at Mavericks,0022200034,2022-23
10/19/2022 Mavericks at Suns,0022200013,2022-23
04/09/2023 Kings at Nuggets,0022201227,2022-23
04/08/2023 Nuggets at Jazz,0022201213,2022-23
04/06/2023 Nuggets at Suns,0022201201,2022-23
04/04/2023 Nuggets at Rockets,0022201183,2022-23
04/02/2023 Warriors at Nuggets,0022201175,2022-23
03/31/2023 Nuggets at Suns,0022201160,2022-23
03/30/2023 Pelicans at Nuggets,0022201147,2022-23
03/27/2023 76ers at Nuggets,0022201126,2022-23
03/25/2023 Bucks at Nuggets,0022201109,2022-23
