MATCHUP,GAME_ID,SEASON
02/17/2021 Hawks at Celtics,0022000438,2020-21
02/16/2021 Nuggets at Celtics,0022000427,2020-21
02/14/2021 Celtics at Wizards,0022000560,2020-21
02/12/2021 Pistons at Celtics,0022000412,2020-21
02/11/2021 Raptors at Celtics,0022000398,2020-21
02/09/2021 Celtics at Jazz,0022000379,2020-21
02/07/2021 Celtics at Suns,0022000365,2020-21
02/05/2021 Celtics at Clippers,0022000350,2020-21
02/03/2021 Celtics at Kings,0022000336,2020-21
02/02/2021 Celtics at Warriors,0022000326,2020-21
01/30/2021 Lakers at Celtics,0022000302,2020-21
01/27/2021 Celtics at Spurs,0022000280,2020-21
01/25/2021 Celtics at Bulls,0022000262,2020-21
01/24/2021 Cavaliers at Celtics,0022000250,2020-21
01/22/2021 Celtics at 76ers,0022000233,2020-21
01/20/2021 Celtics at 76ers,0022000218,2020-21
01/17/2021 Knicks at Celtics,0022000196,2020-21
01/15/2021 Magic at Celtics,0022000180,2020-21
01/08/2021 Wizards at Celtics,0022000124,2020-21
01/06/2021 Celtics at Heat,0022000111,2020-21
01/04/2021 Celtics at Raptors,0022000097,2020-21
01/03/2021 Celtics at Pistons,0022000085,2020-21
01/01/2021 Celtics at Pistons,0022000070,2020-21
12/30/2020 Grizzlies at Celtics,0022000056,2020-21
12/29/2020 Celtics at Pacers,0022000048,2020-21
12/27/2020 Celtics at Pacers,0022000037,2020-21
12/25/2020 Nets at Celtics,0022000007,2020-21
12/23/2020 Bucks at Celtics,0022000003,2020-21
05/16/2021 Cavaliers at Nets,0022001067,2020-21
05/14/2021 Cavaliers at Wizards,0022000204,2020-21
05/12/2021 Celtics at Cavaliers,0022001044,2020-21
05/10/2021 Pacers at Cavaliers,0022001027,2020-21
05/09/2021 Mavericks at Cavaliers,0022001021,2020-21
05/07/2021 Cavaliers at Mavericks,0022001007,2020-21
05/05/2021 Trail Blazers at Cavaliers,0022000991,2020-21
05/04/2021 Suns at Cavaliers,0022000983,2020-21
05/01/2021 Heat at Cavaliers,0022000960,2020-21
04/30/2021 Wizards at Cavaliers,0022000951,2020-21
04/28/2021 Magic at Cavaliers,0022000933,2020-21
04/26/2021 Cavaliers at Raptors,0022000921,2020-21
04/25/2021 Cavaliers at Wizards,0022000197,2020-21
04/23/2021 Cavaliers at Hornets,0022000900,2020-21
04/21/2021 Bulls at Cavaliers,0022000881,2020-21
04/19/2021 Cavaliers at Pistons,0022000868,2020-21
04/17/2021 Cavaliers at Bulls,0022000857,2020-21
04/15/2021 Warriors at Cavaliers,0022000841,2020-21
04/14/2021 Cavaliers at Hornets,0022000829,2020-21
04/11/2021 Pelicans at Cavaliers,0022000807,2020-21
04/10/2021 Raptors at Cavaliers,0022000794,2020-21
04/08/2021 Cavaliers at Thunder,0022000785,2020-21
04/05/2021 Cavaliers at Spurs,0022000767,2020-21
04/03/2021 Cavaliers at Heat,0022000749,2020-21
04/01/2021 76ers at Cavaliers,0022000731,2020-21
03/29/2021 Cavaliers at Jazz,0022000715,2020-21
03/27/2021 Cavaliers at Kings,0022000702,2020-21
03/26/2021 Cavaliers at Lakers,0022000693,2020-21
03/24/2021 Cavaliers at Bulls,0022000671,2020-21
03/22/2021 Kings at Cavaliers,0022000653,2020-21
03/21/2021 Raptors at Cavaliers,0022000648,2020-21
03/19/2021 Spurs at Cavaliers,0022000435,2020-21
03/17/2021 Celtics at Cavaliers,0022000620,2020-21
03/16/2021 Cavaliers at Heat,0022000610,2020-21
03/14/2021 Cavaliers at Hawks,0022000597,2020-21
03/12/2021 Cavaliers at Pelicans,0022000581,2020-21
03/03/2021 Pacers at Cavaliers,0022000543,2020-21
03/01/2021 Cavaliers at Rockets,0022000532,2020-21
02/27/2021 Cavaliers at 76ers,0022000513,2020-21
02/24/2021 Rockets at Cavaliers,0022000491,2020-21
02/23/2021 Hawks at Cavaliers,0022000480,2020-21
02/21/2021 Thunder at Cavaliers,0022000466,2020-21
02/19/2021 Nuggets at Cavaliers,0022000563,2020-21
02/15/2021 Cavaliers at Warriors,0022000424,2020-21
02/14/2021 Cavaliers at Clippers,0022000419,2020-21
02/12/2021 Cavaliers at Trail Blazers,0022000404,2020-21
02/10/2021 Cavaliers at Nuggets,0022000388,2020-21
02/08/2021 Cavaliers at Suns,0022000372,2020-21
02/06/2021 Bucks at Cavaliers,0022000357,2020-21
02/05/2021 Bucks at Cavaliers,0022000346,2020-21
02/03/2021 Clippers at Cavaliers,0022000328,2020-21
02/01/2021 Timberwolves at Cavaliers,0022000312,2020-21
01/31/2021 Cavaliers at Timberwolves,0022000311,2020-21
01/29/2021 Cavaliers at Knicks,0022000291,2020-21
01/27/2021 Pistons at Cavaliers,0022000272,2020-21
01/25/2021 Lakers at Cavaliers,0022000261,2020-21
01/24/2021 Cavaliers at Celtics,0022000250,2020-21
01/22/2021 Nets at Cavaliers,0022000232,2020-21
01/20/2021 Nets at Cavaliers,0022000216,2020-21
01/15/2021 Knicks at Cavaliers,0022000181,2020-21
01/12/2021 Jazz at Cavaliers,0022000159,2020-21
01/11/2021 Grizzlies at Cavaliers,0022000150,2020-21
01/09/2021 Cavaliers at Bucks,0022000137,2020-21
01/07/2021 Cavaliers at Grizzlies,0022000119,2020-21
01/06/2021 Cavaliers at Magic,0022000108,2020-21
01/04/2021 Cavaliers at Magic,0022000093,2020-21
01/02/2021 Cavaliers at Hawks,0022000083,2020-21
12/31/2020 Cavaliers at Pacers,0022000062,2020-21
12/29/2020 Knicks at Cavaliers,0022000046,2020-21
12/27/2020 76ers at Cavaliers,0022000035,2020-21
12/26/2020 Cavaliers at Pistons,0022000023,2020-21
12/23/2020 Hornets at Cavaliers,0022000010,2020-21
05/16/2021 Lakers at Pelicans,0022001072,2020-21
05/14/2021 Pelicans at Warriors,0022001059,2020-21
05/12/2021 Pelicans at Mavericks,0022000154,2020-21
05/10/2021 Pelicans at Grizzlies,0022001028,2020-21
05/09/2021 Pelicans at Hornets,0022001020,2020-21
05/07/2021 Pelicans at 76ers,0022001003,2020-21
05/04/2021 Warriors at Pelicans,0022000987,2020-21
05/03/2021 Warriors at Pelicans,0022000977,2020-21
05/01/2021 Pelicans at Timberwolves,0022000962,2020-21
04/29/2021 Pelicans at Thunder,0022000947,2020-21
04/28/2021 Pelicans at Nuggets,0022000940,2020-21
04/26/2021 Clippers at Pelicans,0022000924,2020-21
04/24/2021 Spurs at Pelicans,0022000264,2020-21
04/22/2021 Pelicans at Magic,0022000893,2020-21
04/20/2021 Nets at Pelicans,0022000878,2020-21
04/18/2021 Pelicans at Knicks,0022000862,2020-21
04/16/2021 Pelicans at Wizards,0022000847,2020-21
04/14/2021 Knicks at Pelicans,0022000835,2020-21
04/12/2021 Kings at Pelicans,0022000819,2020-21
04/11/2021 Pelicans at Cavaliers,0022000807,2020-21
04/09/2021 76ers at Pelicans,0022000795,2020-21
04/07/2021 Pelicans at Nets,0022000779,2020-21
04/06/2021 Pelicans at Hawks,0022000770,2020-21
04/04/2021 Pelicans at Rockets,0022000760,2020-21
04/02/2021 Hawks at Pelicans,0022000742,2020-21
04/01/2021 Magic at Pelicans,0022000734,2020-21
03/29/2021 Pelicans at Celtics,0022000708,2020-21
03/27/2021 Mavericks at Pelicans,0022000698,2020-21
03/26/2021 Nuggets at Pelicans,0022000689,2020-21
03/23/2021 Lakers at Pelicans,0022000663,2020-21
03/21/2021 Pelicans at Nuggets,0022000646,2020-21
03/18/2021 Pelicans at Trail Blazers,0022000629,2020-21
03/16/2021 Pelicans at Trail Blazers,0022000614,2020-21
03/14/2021 Clippers at Pelicans,0022000601,2020-21
03/12/2021 Cavaliers at Pelicans,0022000581,2020-21
03/11/2021 Timberwolves at Pelicans,0022000574,2020-21
03/04/2021 Heat at Pelicans,0022000557,2020-21
03/03/2021 Bulls at Pelicans,0022000548,2020-21
03/01/2021 Jazz at Pelicans,0022000533,2020-21
02/27/2021 Pelicans at Spurs,0022000514,2020-21
02/25/2021 Pelicans at Bucks,0022000503,2020-21
02/24/2021 Pistons at Pelicans,0022000494,2020-21
02/21/2021 Celtics at Pelicans,0022000465,2020-21
02/19/2021 Suns at Pelicans,0022000455,2020-21
02/17/2021 Trail Blazers at Pelicans,0022000441,2020-21
02/16/2021 Pelicans at Grizzlies,0022000429,2020-21
02/14/2021 Pelicans at Pistons,0022000561,2020-21
02/12/2021 Pelicans at Mavericks,0022000399,2020-21
02/10/2021 Pelicans at Bulls,0022000385,2020-21
02/09/2021 Rockets at Pelicans,0022000377,2020-21
02/06/2021 Grizzlies at Pelicans,0022000355,2020-21
02/05/2021 Pelicans at Pacers,0022000343,2020-21
02/03/2021 Suns at Pelicans,0022000335,2020-21
02/01/2021 Kings at Pelicans,0022000317,2020-21
01/30/2021 Rockets at Pelicans,0022000300,2020-21
01/29/2021 Bucks at Pelicans,0022000293,2020-21
01/27/2021 Wizards at Pelicans,0022000279,2020-21
01/23/2021 Pelicans at Timberwolves,0022000246,2020-21
01/21/2021 Pelicans at Jazz,0022000227,2020-21
01/19/2021 Pelicans at Jazz,0022000214,2020-21
01/17/2021 Pelicans at Kings,0022000201,2020-21
01/15/2021 Pelicans at Lakers,0022000187,2020-21
01/13/2021 Pelicans at Clippers,0022000172,2020-21
01/08/2021 Hornets at Pelicans,0022000126,2020-21
01/06/2021 Thunder at Pelicans,0022000114,2020-21
01/04/2021 Pacers at Pelicans,0022000100,2020-21
01/02/2021 Raptors at Pelicans,0022000084,2020-21
12/31/2020 Pelicans at Thunder,0022000067,2020-21
12/29/2020 Pelicans at Suns,0022000053,2020-21
12/27/2020 Spurs at Pelicans,0022000034,2020-21
12/25/2020 Pelicans at Heat,0022000005,2020-21
12/23/2020 Pelicans at Raptors,0022000014,2020-21
05/16/2021 Bucks at Bulls,0022001068,2020-21
05/15/2021 Bulls at Nets,0022001060,2020-21
05/13/2021 Raptors at Bulls,0022001051,2020-21
05/11/2021 Nets at Bulls,0022001036,2020-21
05/09/2021 Bulls at Pistons,0022001023,2020-21
05/07/2021 Celtics at Bulls,0022000160,2020-21
05/06/2021 Bulls at Hornets,0022000434,2020-21
05/03/2021 76ers at Bulls,0022000979,2020-21
05/01/2021 Bulls at Hawks,0022000959,2020-21
04/30/2021 Bucks at Bulls,0022000954,2020-21
04/28/2021 Bulls at Knicks,0022000937,2020-21
04/26/2021 Bulls at Heat,0022000922,2020-21
04/24/2021 Bulls at Heat,0022000907,2020-21
04/22/2021 Hornets at Bulls,0022000896,2020-21
04/21/2021 Bulls at Cavaliers,0022000881,2020-21
04/19/2021 Bulls at Celtics,0022000869,2020-21
04/17/2021 Cavaliers at Bulls,0022000857,2020-21
04/16/2021 Grizzlies at Bulls,0022000850,2020-21
04/14/2021 Magic at Bulls,0022000833,2020-21
04/12/2021 Bulls at Grizzlies,0022000278,2020-21
04/11/2021 Bulls at Timberwolves,0022000812,2020-21
04/09/2021 Bulls at Hawks,0022000791,2020-21
04/08/2021 Bulls at Raptors,0022000523,2020-21
04/06/2021 Bulls at Pacers,0022000769,2020-21
04/04/2021 Nets at Bulls,0022000755,2020-21
04/02/2021 Bulls at Jazz,0022000743,2020-21
03/31/2021 Bulls at Suns,0022000730,2020-21
03/29/2021 Bulls at Warriors,0022000716,2020-21
03/27/2021 Bulls at Spurs,0022000697,2020-21
03/24/2021 Cavaliers at Bulls,0022000671,2020-21
03/22/2021 Jazz at Bulls,0022000656,2020-21
03/21/2021 Bulls at Pistons,0022000649,2020-21
03/19/2021 Bulls at Nuggets,0022000637,2020-21
03/17/2021 Spurs at Bulls,0022000621,2020-21
03/16/2021 Thunder at Bulls,0022000612,2020-21
03/14/2021 Raptors at Bulls,0022000600,2020-21
03/12/2021 Heat at Bulls,0022000582,2020-21
03/11/2021 76ers at Bulls,0022000572,2020-21
03/03/2021 Bulls at Pelicans,0022000548,2020-21
03/01/2021 Nuggets at Bulls,0022000531,2020-21
02/26/2021 Suns at Bulls,0022000508,2020-21
02/24/2021 Timberwolves at Bulls,0022000493,2020-21
02/22/2021 Bulls at Rockets,0022000474,2020-21
02/20/2021 Kings at Bulls,0022000460,2020-21
02/19/2021 Bulls at 76ers,0022000450,2020-21
02/17/2021 Pistons at Bulls,0022000564,2020-21
02/15/2021 Bulls at Pacers,0022000420,2020-21
02/12/2021 Clippers at Bulls,0022000400,2020-21
02/10/2021 Pelicans at Bulls,0022000385,2020-21
02/08/2021 Wizards at Bulls,0022000368,2020-21
02/06/2021 Bulls at Magic,0022000353,2020-21
02/05/2021 Bulls at Magic,0022000344,2020-21
02/03/2021 Knicks at Bulls,0022000332,2020-21
02/01/2021 Knicks at Bulls,0022000315,2020-21
01/30/2021 Trail Blazers at Bulls,0022000298,2020-21
01/25/2021 Celtics at Bulls,0022000262,2020-21
01/23/2021 Lakers at Bulls,0022000245,2020-21
01/22/2021 Bulls at Hornets,0022000229,2020-21
01/18/2021 Rockets at Bulls,0022000211,2020-21
01/17/2021 Bulls at Mavericks,0022000198,2020-21
01/15/2021 Bulls at Thunder,0022000184,2020-21
01/10/2021 Bulls at Clippers,0022000142,2020-21
01/08/2021 Bulls at Lakers,0022000131,2020-21
01/06/2021 Bulls at Kings,0022000117,2020-21
01/05/2021 Bulls at Trail Blazers,0022000106,2020-21
01/03/2021 Mavericks at Bulls,0022000090,2020-21
01/01/2021 Bulls at Bucks,0022000073,2020-21
12/31/2020 Bulls at Wizards,0022000063,2020-21
12/29/2020 Bulls at Wizards,0022000050,2020-21
12/27/2020 Warriors at Bulls,0022000038,2020-21
12/26/2020 Pacers at Bulls,0022000026,2020-21
12/23/2020 Hawks at Bulls,0022000015,2020-21
05/16/2021 Mavericks at Timberwolves,0022001071,2020-21
05/14/2021 Raptors at Mavericks,0022001057,2020-21
05/12/2021 Pelicans at Mavericks,0022000154,2020-21
05/11/2021 Mavericks at Grizzlies,0022001037,2020-21
05/09/2021 Mavericks at Cavaliers,0022001021,2020-21
05/07/2021 Cavaliers at Mavericks,0022001007,2020-21
05/06/2021 Nets at Mavericks,0022000998,2020-21
05/04/2021 Mavericks at Heat,0022000986,2020-21
05/02/2021 Kings at Mavericks,0022000970,2020-21
05/01/2021 Wizards at Mavericks,0022000964,2020-21
04/29/2021 Mavericks at Pistons,0022000943,2020-21
04/27/2021 Mavericks at Warriors,0022000932,2020-21
04/26/2021 Mavericks at Kings,0022000926,2020-21
04/24/2021 Lakers at Mavericks,0022000908,2020-21
04/22/2021 Lakers at Mavericks,0022000897,2020-21
04/21/2021 Pistons at Mavericks,0022000442,2020-21
04/18/2021 Kings at Mavericks,0022000866,2020-21
04/16/2021 Knicks at Mavericks,0022000854,2020-21
04/14/2021 Mavericks at Grizzlies,0022000837,2020-21
04/12/2021 76ers at Mavericks,0022000818,2020-21
04/11/2021 Spurs at Mavericks,0022000810,2020-21
04/08/2021 Bucks at Mavericks,0022000786,2020-21
04/07/2021 Mavericks at Rockets,0022000456,2020-21
04/05/2021 Jazz at Mavericks,0022000764,2020-21
04/03/2021 Mavericks at Wizards,0022000747,2020-21
04/02/2021 Mavericks at Knicks,0022000739,2020-21
03/31/2021 Mavericks at Celtics,0022000723,2020-21
03/29/2021 Mavericks at Thunder,0022000713,2020-21
03/27/2021 Mavericks at Pelicans,0022000698,2020-21
03/26/2021 Pacers at Mavericks,0022000690,2020-21
03/24/2021 Mavericks at Timberwolves,0022000673,2020-21
03/21/2021 Mavericks at Trail Blazers,0022000652,2020-21
03/19/2021 Mavericks at Trail Blazers,0022000639,2020-21
03/17/2021 Clippers at Mavericks,0022000625,2020-21
03/15/2021 Clippers at Mavericks,0022000605,2020-21
03/13/2021 Mavericks at Nuggets,0022000592,2020-21
03/11/2021 Mavericks at Thunder,0022000575,2020-21
03/10/2021 Spurs at Mavericks,0022000567,2020-21
03/03/2021 Thunder at Mavericks,0022000549,2020-21
03/01/2021 Mavericks at Magic,0022000529,2020-21
02/27/2021 Mavericks at Nets,0022000519,2020-21
02/25/2021 Mavericks at 76ers,0022000498,2020-21
02/23/2021 Celtics at Mavericks,0022000485,2020-21
02/22/2021 Grizzlies at Mavericks,0022000476,2020-21
02/14/2021 Trail Blazers at Mavericks,0022000411,2020-21
02/12/2021 Pelicans at Mavericks,0022000399,2020-21
02/10/2021 Hawks at Mavericks,0022000384,2020-21
02/08/2021 Timberwolves at Mavericks,0022000370,2020-21
02/06/2021 Warriors at Mavericks,0022000360,2020-21
02/04/2021 Warriors at Mavericks,0022000339,2020-21
02/03/2021 Mavericks at Hawks,0022000330,2020-21
02/01/2021 Suns at Mavericks,0022000319,2020-21
01/30/2021 Suns at Mavericks,0022000303,2020-21
01/29/2021 Mavericks at Jazz,0022000297,2020-21
01/27/2021 Mavericks at Jazz,0022000282,2020-21
01/25/2021 Nuggets at Mavericks,0022000265,2020-21
01/23/2021 Rockets at Mavericks,0022000247,2020-21
01/22/2021 Mavericks at Spurs,0022000237,2020-21
01/20/2021 Mavericks at Pacers,0022000217,2020-21
01/18/2021 Mavericks at Raptors,0022000210,2020-21
01/17/2021 Bulls at Mavericks,0022000198,2020-21
01/15/2021 Mavericks at Bucks,0022000182,2020-21
01/13/2021 Mavericks at Hornets,0022000164,2020-21
01/09/2021 Magic at Mavericks,0022000139,2020-21
01/07/2021 Mavericks at Nuggets,0022000120,2020-21
01/04/2021 Mavericks at Rockets,0022000098,2020-21
01/03/2021 Mavericks at Bulls,0022000090,2020-21
01/01/2021 Heat at Mavericks,0022000071,2020-21
12/30/2020 Hornets at Mavericks,0022000059,2020-21
12/27/2020 Mavericks at Clippers,0022000031,2020-21
12/25/2020 Mavericks at Lakers,0022000008,2020-21
12/23/2020 Mavericks at Suns,0022000004,2020-21
05/16/2021 Nuggets at Trail Blazers,0022001076,2020-21
05/14/2021 Nuggets at Pistons,0022001054,2020-21
05/13/2021 Nuggets at Timberwolves,0022001052,2020-21
05/11/2021 Nuggets at Hornets,0022000448,2020-21
05/08/2021 Nets at Nuggets,0022001015,2020-21
05/07/2021 Nuggets at Jazz,0022001008,2020-21
05/05/2021 Knicks at Nuggets,0022000995,2020-21
05/03/2021 Nuggets at Lakers,0022000982,2020-21
05/01/2021 Nuggets at Clippers,0022000966,2020-21
04/29/2021 Raptors at Nuggets,0022000948,2020-21
04/28/2021 Pelicans at Nuggets,0022000940,2020-21
04/26/2021 Grizzlies at Nuggets,0022000925,2020-21
04/24/2021 Rockets at Nuggets,0022000910,2020-21
04/23/2021 Nuggets at Warriors,0022000903,2020-21
04/21/2021 Nuggets at Trail Blazers,0022000890,2020-21
04/19/2021 Grizzlies at Nuggets,0022000874,2020-21
04/16/2021 Nuggets at Rockets,0022000851,2020-21
04/14/2021 Heat at Nuggets,0022000838,2020-21
04/12/2021 Nuggets at Warriors,0022000821,2020-21
04/11/2021 Celtics at Nuggets,0022000806,2020-21
04/09/2021 Spurs at Nuggets,0022000797,2020-21
04/07/2021 Spurs at Nuggets,0022000782,2020-21
04/06/2021 Pistons at Nuggets,0022000321,2020-21
04/04/2021 Magic at Nuggets,0022000761,2020-21
04/01/2021 Nuggets at Clippers,0022000736,2020-21
03/30/2021 76ers at Nuggets,0022000719,2020-21
03/28/2021 Hawks at Nuggets,0022000705,2020-21
03/26/2021 Nuggets at Pelicans,0022000689,2020-21
03/24/2021 Nuggets at Raptors,0022000668,2020-21
03/23/2021 Nuggets at Magic,0022000661,2020-21
03/21/2021 Pelicans at Nuggets,0022000646,2020-21
03/19/2021 Bulls at Nuggets,0022000637,2020-21
03/17/2021 Hornets at Nuggets,0022000624,2020-21
03/15/2021 Pacers at Nuggets,0022000606,2020-21
03/13/2021 Mavericks at Nuggets,0022000592,2020-21
03/12/2021 Nuggets at Grizzlies,0022000580,2020-21
03/04/2021 Nuggets at Pacers,0022000553,2020-21
03/02/2021 Nuggets at Bucks,0022000540,2020-21
03/01/2021 Nuggets at Bulls,0022000531,2020-21
02/27/2021 Nuggets at Thunder,0022000518,2020-21
02/25/2021 Wizards at Nuggets,0022000502,2020-21
02/23/2021 Trail Blazers at Nuggets,0022000487,2020-21
02/21/2021 Nuggets at Hawks,0022000470,2020-21
02/19/2021 Nuggets at Cavaliers,0022000563,2020-21
02/17/2021 Nuggets at Wizards,0022000437,2020-21
02/16/2021 Nuggets at Celtics,0022000427,2020-21
02/14/2021 Lakers at Nuggets,0022000416,2020-21
02/12/2021 Thunder at Nuggets,0022000401,2020-21
02/10/2021 Cavaliers at Nuggets,0022000388,2020-21
02/08/2021 Bucks at Nuggets,0022000373,2020-21
02/06/2021 Nuggets at Kings,0022000352,2020-21
02/04/2021 Nuggets at Lakers,0022000341,2020-21
01/31/2021 Jazz at Nuggets,0022000306,2020-21
01/29/2021 Nuggets at Spurs,0022000296,2020-21
01/27/2021 Nuggets at Heat,0022000275,2020-21
01/25/2021 Nuggets at Mavericks,0022000265,2020-21
01/23/2021 Nuggets at Suns,0022000248,2020-21
01/22/2021 Nuggets at Suns,0022000238,2020-21
01/19/2021 Thunder at Nuggets,0022000213,2020-21
01/17/2021 Jazz at Nuggets,0022000200,2020-21
01/14/2021 Warriors at Nuggets,0022000177,2020-21
01/12/2021 Nuggets at Nets,0022000158,2020-21
01/10/2021 Nuggets at Knicks,0022000144,2020-21
01/09/2021 Nuggets at 76ers,0022000133,2020-21
01/07/2021 Mavericks at Nuggets,0022000120,2020-21
01/05/2021 Timberwolves at Nuggets,0022000104,2020-21
01/03/2021 Nuggets at Timberwolves,0022000088,2020-21
01/01/2021 Suns at Nuggets,0022000076,2020-21
